year,RegionName,population,median_value,gross_rent_total,median_income
2015,Thomasville GA,44852.857142857174,123765.71428571433,707.1428571428578,36762.62857142858
2016,Thomasville GA,44921.571428571464,125657.14285714288,748.628571428572,38425.88571428572
2017,Thomasville GA,44902.14285714289,129934.28571428574,787.2571428571434,40051.571428571435
2018,Thomasville GA,44794.57142857146,136597.14285714293,823.0285714285719,41639.68571428572
2019,Thomasville GA,44598.857142857174,145645.7142857144,855.9428571428577,43190.22857142858
2020,Thomasville GA,44315.00000000003,157080.00000000023,886.0000000000009,44703.20000000002
2021,Thomasville GA,43943.00000000002,170900.00000000035,913.2000000000011,46178.60000000002
2022,Thomasville GA,43482.85714285716,187105.71428571478,937.5428571428586,47616.42857142861
2015,Tiffin OH,55920.82857142857,96902.8571428572,639.457142857143,45853.14285714286
2016,Tiffin OH,55722.48571428571,96988.57142857148,656.7714285714289,47581.22857142858
2017,Tiffin OH,55563.57142857143,98617.1428571429,672.9428571428575,49199.45714285716
2018,Tiffin OH,55444.08571428573,101788.57142857148,687.9714285714289,50707.82857142859
2019,Tiffin OH,55364.02857142861,106502.85714285719,701.8571428571429,52106.34285714288
2020,Tiffin OH,55323.40000000007,112760.00000000004,714.5999999999997,53395.00000000003
2021,Tiffin OH,55322.200000000106,120560.00000000003,726.1999999999992,54573.80000000003
2022,Tiffin OH,55360.42857142872,129902.85714285717,736.6571428571415,55642.74285714289
2015,Tifton GA,40802.74285714287,113494.28571428574,585.5714285714289,37501.228571428575
2016,Tifton GA,40651.228571428575,114822.85714285719,591.514285714286,37746.485714285714
2017,Tifton GA,40555.857142857145,116065.71428571433,611.0285714285716,39238.171428571426
2018,Tifton GA,40516.62857142858,117222.85714285719,644.1142857142859,41976.285714285725
2019,Tifton GA,40533.54285714287,118294.28571428574,690.7714285714289,45960.828571428596
2020,Tifton GA,40606.60000000002,119280.0,751.0000000000007,51191.80000000005
2021,Tifton GA,40735.80000000003,120179.99999999994,824.8000000000011,57669.20000000008
2022,Tifton GA,40921.142857142906,120994.2857142856,912.17142857143,65393.02857142869
2015,Toccoa GA,25613.45714285714,101317.14285714288,509.0000000000004,39677.171428571455
2016,Toccoa GA,25599.37142857143,96511.42857142861,582.0000000000002,38477.9142857143
2017,Toccoa GA,25618.142857142866,95362.85714285717,647.0,39413.22857142858
2018,Toccoa GA,25669.771428571436,97871.4285714286,703.9999999999999,42483.1142857143
2019,Toccoa GA,25754.257142857146,104037.14285714287,752.9999999999999,47687.57142857144
2020,Toccoa GA,25871.59999999999,113859.99999999999,793.9999999999998,55026.60000000001
2021,Toccoa GA,26021.799999999977,127339.99999999997,826.9999999999999,64500.20000000001
2022,Toccoa GA,26204.857142857105,144477.14285714278,852.0,76108.37142857144
2015,Toledo OH,611154.742857143,114720.00000000004,672.6285714285715,45329.9142857143
2016,Toledo OH,600715.8285714288,116780.00000000004,689.2857142857144,46674.942857142865
2017,Toledo OH,601966.0571428573,120140.00000000004,708.3714285714287,48341.68571428572
2018,Toledo OH,614905.4285714288,124800.00000000003,729.8857142857146,50330.14285714287
2019,Toledo OH,639533.9428571431,130760.0,753.828571428572,52640.31428571431
2020,Toledo OH,675851.6000000003,138019.99999999997,780.2000000000008,55272.200000000026
2021,Toledo OH,723858.4000000003,146579.9999999999,809.0000000000011,58225.80000000005
2022,Toledo OH,783554.3428571431,156439.99999999988,840.2285714285729,61501.11428571435
2015,Topeka KS,234143.48571428578,120377.1428571429,725.8285714285719,51271.74285714288
2016,Topeka KS,233794.45714285722,123531.42857142861,734.8857142857146,53157.02857142859
2017,Topeka KS,233458.71428571438,126842.85714285716,752.3714285714289,54835.457142857165
2018,Topeka KS,233136.25714285727,130311.42857142857,778.2857142857148,56307.02857142861
2019,Topeka KS,232827.08571428587,133937.1428571428,812.6285714285722,57571.74285714292
2020,Topeka KS,232531.20000000024,137719.99999999994,855.4000000000011,58629.60000000011
2021,Topeka KS,232248.60000000036,141659.99999999988,906.6000000000016,59480.60000000015
2022,Topeka KS,231979.28571428618,145757.1428571427,966.2285714285737,60124.74285714308
2015,Torrington CT,186262.34285714288,253808.5714285715,952.5142857142861,71839.88571428573
2016,Torrington CT,185291.22857142863,251145.71428571438,971.3428571428576,74054.45714285718
2017,Torrington CT,184253.2571428572,249911.42857142867,996.8857142857148,76158.31428571432
2018,Torrington CT,183148.42857142864,250105.7142857144,1029.1428571428578,78151.45714285718
2019,Torrington CT,181976.74285714293,251728.57142857154,1068.1142857142863,80033.88571428575
2020,Torrington CT,180738.20000000007,254780.0000000001,1113.8000000000004,81805.60000000002
2021,Torrington CT,179432.80000000005,259260.0000000001,1166.2000000000005,83466.6
2022,Torrington CT,178060.54285714286,265168.5714285715,1225.3142857142861,85016.88571428569
2015,Traverse City MI,146394.4857142858,166177.142857143,820.2857142857141,50964.97142857146
2016,Traverse City MI,147063.45714285722,170911.4285714287,846.6571428571428,53494.714285714304
2017,Traverse City MI,147724.71428571438,178602.85714285725,870.3142857142858,56047.028571428586
2018,Traverse City MI,148378.2571428572,189251.4285714287,891.2571428571432,58621.9142857143
2019,Traverse City MI,149024.0857142858,202857.14285714296,909.4857142857148,61219.37142857145
2020,Traverse City MI,149662.20000000007,219420.00000000012,925.0000000000009,63839.400000000045
2021,Traverse City MI,150292.60000000006,238940.00000000012,937.8000000000013,66482.00000000006
2022,Traverse City MI,150915.2857142858,261417.14285714296,947.885714285716,69147.17142857153
2015,Trenton NJ,369800.35000000003,276210.0000000002,1129.9999999999998,72704.14999999997
2016,Trenton NJ,372335.9500000002,278270.0000000002,1150.0,74265.54999999999
2017,Trenton NJ,372127.0500000002,281030.00000000023,1185.0000000000005,76727.45
2018,Trenton NJ,369173.65000000014,284490.0000000002,1235.0000000000007,80089.85
2020,Trenton NJ,355033.3499999998,293510.0000000001,1380.0000000000018,89516.15000000004
2021,Trenton NJ,343846.4499999995,299070.00000000006,1475.0000000000025,95580.05000000006
2022,Trenton NJ,329915.0499999991,305329.99999999994,1585.0000000000032,102544.45000000007
2015,Troy AL,33154.88571428573,103902.85714285713,626.9999999999997,32805.94285714287
2016,Troy AL,33262.65714285716,105548.57142857143,618.1999999999998,33599.42857142859
2017,Troy AL,33330.7142857143,109037.14285714287,621.3999999999999,34579.05714285716
2018,Troy AL,33359.05714285715,114368.57142857143,636.5999999999998,35744.82857142858
2019,Troy AL,33347.68571428571,121542.85714285714,663.7999999999997,37096.74285714285
2020,Troy AL,33296.599999999984,130559.99999999997,702.9999999999995,38634.799999999974
2021,Troy AL,33205.79999999997,141419.99999999994,754.1999999999994,40358.999999999956
2022,Troy AL,33075.28571428565,154122.85714285704,817.3999999999992,42269.34285714278
2015,Truckee-Grass Valley CA,98547.97142857152,346105.71428571444,1194.9714285714288,56264.85714285716
2016,Truckee-Grass Valley CA,98680.71428571435,358637.14285714296,1198.7142857142858,58044.17142857145
2017,Truckee-Grass Valley CA,98845.02857142861,376954.2857142858,1212.0285714285717,60301.342857142874
2018,Truckee-Grass Valley CA,99040.91428571433,401057.1428571431,1234.9142857142863,63036.371428571445
2019,Truckee-Grass Valley CA,99268.37142857147,430945.7142857146,1267.3714285714295,66249.25714285715
2020,Truckee-Grass Valley CA,99527.40000000002,466620.0000000006,1309.4000000000017,69940.00000000001
2021,Truckee-Grass Valley CA,99818.00000000003,508080.0000000008,1361.0000000000025,74108.6
2022,Truckee-Grass Valley CA,100140.17142857146,555325.7142857155,1422.1714285714322,78755.05714285714
2015,Tucson AZ,998455.1142857147,159714.2857142858,813.9428571428567,46023.48571428573
2016,Tucson AZ,1002845.9428571432,161302.85714285725,835.8285714285713,47052.25714285717
2017,Tucson AZ,1009224.4857142861,165905.71428571438,858.8571428571428,48642.31428571431
2018,Tucson AZ,1017590.7428571434,173522.85714285725,883.0285714285712,50793.65714285717
2019,Tucson AZ,1027944.7142857151,184154.2857142858,908.3428571428567,53506.28571428574
2020,Tucson AZ,1040286.4000000013,197800.00000000006,934.799999999999,56780.20000000002
2021,Tucson AZ,1054615.800000002,214460.00000000003,962.3999999999985,60615.40000000001
2022,Tucson AZ,1070932.9142857168,234134.2857142857,991.1428571428547,65011.885714285716
2015,Tullahoma-Manchester TN,101001.97142857141,114874.28571428577,645.7500000000006,42695.34285714289
2016,Tullahoma-Manchester TN,101327.11428571427,116542.85714285717,655.4500000000003,44958.4285714286
2017,Tullahoma-Manchester TN,101811.82857142856,122025.71428571432,670.6500000000001,47117.65714285718
2018,Tullahoma-Manchester TN,102456.11428571428,131322.8571428572,691.35,49173.028571428615
2019,Tullahoma-Manchester TN,103259.97142857146,144434.28571428577,717.55,51124.54285714291
2020,Tullahoma-Manchester TN,104223.40000000008,161360.0000000001,749.2500000000001,52972.200000000055
2021,Tullahoma-Manchester TN,105346.40000000013,182100.00000000012,786.4500000000003,54716.00000000007
2022,Tullahoma-Manchester TN,106628.97142857162,206654.2857142859,829.1500000000005,56355.942857142945
2015,Tulsa OK,962578.3714285716,131382.85714285725,757.4571428571427,49980.00000000004
2016,Tulsa OK,970715.1142857149,134748.5714285715,780.1714285714286,51001.20000000001
2017,Tulsa OK,978118.4285714292,139057.14285714293,803.7428571428574,52314.40000000001
2018,Tulsa OK,984788.3142857149,144308.5714285715,828.1714285714289,53919.60000000002
2019,Tulsa OK,990724.7714285717,150502.85714285728,853.4571428571433,55816.80000000004
2020,Tulsa OK,995927.7999999997,157640.00000000017,879.6000000000005,58006.00000000008
2021,Tulsa OK,1000397.3999999989,165720.00000000026,906.6000000000005,60487.20000000013
2022,Tulsa OK,1004133.5714285693,174742.8571428575,934.4571428571433,63260.4000000002
2015,Tupelo MS,141303.4000000001,101168.57142857142,648.1142857142856,40783.51428571429
2016,Tupelo MS,135714.60000000003,107485.71428571429,664.7428571428571,42026.34285714287
2017,Tupelo MS,137375.80000000002,111831.42857142861,683.0857142857143,43400.88571428572
2018,Tupelo MS,146287.00000000006,114205.71428571435,703.1428571428571,44907.14285714287
2019,Tupelo MS,162448.20000000013,114608.57142857154,724.9142857142856,46545.1142857143
2020,Tupelo MS,185859.40000000026,113040.00000000015,748.3999999999999,48314.80000000002
2021,Tupelo MS,216520.60000000044,109500.0000000002,773.5999999999998,50216.20000000002
2022,Tupelo MS,254431.8000000007,103988.57142857168,800.5142857142853,52249.31428571431
2015,Tuscaloosa AL,236228.68571428582,146171.42857142864,753.5428571428575,43382.3142857143
2016,Tuscaloosa AL,236569.05714285723,149894.28571428577,775.4285714285719,46044.14285714288
2017,Tuscaloosa AL,238945.71428571438,153388.57142857148,794.4571428571434,48143.68571428573
2018,Tuscaloosa AL,243358.65714285724,156654.28571428574,810.628571428572,49680.94285714287
2019,Tuscaloosa AL,249807.88571428583,159691.4285714286,823.9428571428576,50655.9142857143
2020,Tuscaloosa AL,258293.40000000014,162500.00000000006,834.4000000000004,51068.600000000006
2021,Tuscaloosa AL,268815.2000000002,165080.00000000006,842.0000000000005,50919.0
2022,Tuscaloosa AL,281373.2857142859,167431.42857142867,846.7428571428576,50207.11428571427
2015,Twin Falls ID,102561.68571428573,145134.2857142858,705.2285714285719,43377.971428571436
2016,Twin Falls ID,103839.45714285718,147962.85714285722,729.2857142857147,45698.714285714304
2017,Twin Falls ID,105287.51428571432,152505.71428571438,751.7714285714289,48068.02857142859
2018,Twin Falls ID,106905.8571428572,158762.85714285722,772.6857142857147,50485.914285714316
2019,Twin Falls ID,108694.48571428578,166734.2857142858,792.0285714285719,52952.37142857145
2020,Twin Falls ID,110653.4000000001,176420.0000000001,809.8000000000006,55467.40000000002
2021,Twin Falls ID,112782.60000000011,187820.00000000012,826.0000000000007,58031.00000000003
2022,Twin Falls ID,115082.08571428584,200934.28571428583,840.6285714285723,60643.171428571455
2015,Tyler TX,217493.0857142856,130311.42857142861,839.4285714285717,46959.85714285715
2016,Tyler TX,219852.05714285708,137994.28571428574,850.6857142857144,48604.571428571435
2017,Tyler TX,222309.31428571427,145348.57142857148,871.3714285714287,50792.14285714287
2018,Tyler TX,224864.85714285716,152374.2857142858,901.4857142857145,53522.57142857145
2019,Tyler TX,227518.6857142858,159071.4285714287,941.0285714285717,56795.857142857174
2020,Tyler TX,230270.80000000013,165440.00000000015,990.0000000000002,60612.00000000006
2021,Tyler TX,233121.2000000002,171480.00000000023,1048.4000000000003,64971.00000000008
2022,Tyler TX,236069.88571428595,177191.42857142887,1116.228571428572,69872.85714285726
2015,Ukiah CA,87503.31428571431,307622.8571428572,952.2571428571429,42641.97142857145
2016,Ukiah CA,87502.5428571429,320948.5714285715,993.1714285714288,44260.114285714306
2017,Ukiah CA,87460.48571428575,337117.1428571429,1039.9428571428575,46305.82857142859
2018,Ukiah CA,87377.1428571429,356128.5714285715,1092.571428571429,48779.11428571431
2019,Ukiah CA,87252.51428571434,377982.8571428573,1151.0571428571434,51679.97142857146
2020,Ukiah CA,87086.60000000006,402680.00000000023,1215.4000000000005,55008.40000000004
2021,Ukiah CA,86879.40000000008,430220.00000000035,1285.6000000000004,58764.40000000005
2022,Ukiah CA,86630.91428571439,460602.8571428576,1361.6571428571433,62947.971428571494
2015,Union City TN-KY,37555.69999999998,83980.0,561.7,38114.64999999999
2016,Union City TN-KY,37208.899999999994,83960.00000000001,560.9000000000002,36607.049999999996
2017,Union City TN-KY,36932.1,84840.00000000004,569.1000000000003,36749.950000000004
2018,Union City TN-KY,36725.3,86620.00000000009,586.3000000000004,38543.35000000002
2020,Union City TN-KY,36521.7,92880.00000000017,647.7000000000004,47081.65000000007
2021,Union City TN-KY,36524.89999999998,97360.00000000025,691.9000000000004,53826.5500000001
2022,Union City TN-KY,36598.09999999997,102740.00000000032,745.1000000000004,62221.950000000135
2015,Urbana OH,39398.799999999996,123602.85714285717,694.8857142857145,51273.91428571429
2016,Urbana OH,39166.600000000006,123988.57142857146,702.2571428571431,52928.94285714286
2017,Urbana OH,38995.40000000001,125517.1428571429,704.9142857142859,54927.68571428572
2018,Urbana OH,38885.200000000004,128188.57142857146,702.8571428571431,57270.14285714287
2019,Urbana OH,38835.999999999985,132002.85714285716,696.0857142857144,59956.31428571431
2020,Urbana OH,38847.79999999996,136960.00000000003,684.6,62986.20000000004
2021,Urbana OH,38920.599999999926,143060.0,668.3999999999999,66359.80000000006
2022,Urbana OH,39054.39999999988,150302.85714285713,647.4857142857139,70077.11428571437
2015,Urban Honolulu HI,983960.0571428572,580482.8571428573,1562.3714285714295,74443.3142857143
2016,Urban Honolulu HI,987743.7714285715,602328.5714285717,1602.3142857142864,77209.14285714288
2017,Urban Honolulu HI,989133.342857143,625817.1428571432,1646.8285714285723,80033.68571428575
2018,Urban Honolulu HI,988128.7714285719,650948.5714285717,1695.914285714287,82916.9428571429
2019,Urban Honolulu HI,984730.0571428579,677722.8571428572,1749.5714285714303,85858.91428571433
